case_idx,query_field,query,target_path,target_in_index,category,hit_top5,rank,result_paths
12,complex_task_zh,为了提高编程效率，我需要学习一套编辑器的快捷键操作。我想了解如何用键盘移动光标、注释代码、启动编译（F9）以及快速插入系统变量或信号。我需要一份完整的操作指南以便在日常开发中查阅。,Shared/CAPLBrowserKeyboardOperation.md,True,其他,True,5.0,"['CANoeCANalyzer/ISO11783/InteractiveTaskController/shortcuts.md', 'CANoeCANalyzer/Windows/MeasurementSetup/MeasurementSetupWindowKeyboardOperation.md', 'CANoeCANalyzer/Windows/MOSTWindowsKeyboardOperation.md', 'CANoeCANalyzer/General/KeyboardOperation.md', 'Shared/CAPLBrowserKeyboardOperation.md']"
12,simple_task_en,I want to query the list of commonly used keyboard shortcuts in the CAPL editor.,Shared/CAPLBrowserKeyboardOperation.md,True,其他,True,1.0,"['Shared/CAPLBrowserKeyboardOperation.md', 'CANoeCANalyzer/ISO11783/InteractiveTaskController/shortcuts.md', 'Shared/AutocompleteInputAssistance.md', 'CAPLBrowser/CAPLBrowser.md', 'CAPLFunctions/Other/CAPLGeneralStartPage.md']"
12,complex_task_en,"To improve programming efficiency, I need to learn a set of keyboard shortcut operations for the editor. I want to know how to move the cursor, comment out code, start compilation (F9), and quickly insert system variables or signals using the keyboard. I need a complete operation guide for reference during daily development.",Shared/CAPLBrowserKeyboardOperation.md,True,其他,True,3.0,"['CANoeCANalyzer/Windows/MeasurementSetup/MeasurementSetupWindowKeyboardOperation.md', 'CANoeCANalyzer/ISO11783/InteractiveTaskController/shortcuts.md', 'Shared/CAPLBrowserKeyboardOperation.md', 'CANoeCANalyzer/Windows/MOSTWindowsKeyboardOperation.md', 'CANoeCANalyzer/Windows/Data/DataWindowKeyboardOperation.md']"
13,simple_task_zh,我想查找如何在CANoe中通过对话框选择数据库中的信号或诊断服务。,Shared/SymbolSelectionDialog.md,True,查询模块总览与导航,True,1.0,"['Shared/SymbolSelectionDialog.md', 'CANoeCANalyzer/General/HELP_ONLINE_GENERATOR_WITH_DATABASE.md', 'CANoeCANalyzer/Diagnostics/Test/DiagDiagnosticTester.md', 'CANoeCANalyzer/Diagnostics/BasicDiagnostics/BasicDiagnosticsEditor.md', 'CANoeCANalyzer/CommunicationConcept/CCComparison.md']"
13,complex_task_zh,我在配置测试模块时需要从加载的数据库或诊断描述文件中选择特定的信号、报文或诊断服务。我想了解那个树形结构的符号选择工具该如何使用，包括如何搜索特定的词条、如何使用通配符（如*和?）进行过滤，以及如何进行多选（Ctrl/Shift组合键）。,Shared/SymbolSelectionDialog.md,True,查询模块总览与导航,True,1.0,"['Shared/SymbolSelectionDialog.md', 'Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md', 'CANoeCANalyzer/General/SymbolSelectionTextCompletion.md', 'Shared/SymbolExplorer.md', 'CANoeCANalyzer/Windows/SignalGenerator/SignalGeneratorVerifySignalsVariables.md']"
13,simple_task_en,I want to find how to select signals or diagnostic services from a database via a dialog in CANoe.,Shared/SymbolSelectionDialog.md,True,查询模块总览与导航,True,1.0,"['Shared/SymbolSelectionDialog.md', 'CANoeCANalyzer/Diagnostics/BasicDiagnostics/BasicDiagnosticsEditor.md', 'CANoeCANalyzer/Diagnostics/Test/DiagDiagnosticTester.md', 'CANoeCANalyzer/General/HELP_ONLINE_GENERATOR_WITH_DATABASE.md', 'CANoeCANalyzer/Windows/WindowsDiagnostics.md']"
13,complex_task_en,"When configuring a test module, I need to select specific signals, messages, or diagnostic services from loaded databases or diagnostic descriptions. I want to understand how to use that tree-structured symbol selection tool, including how to search for specific entries, how to filter using wildcards (like * and ?), and how to perform multi-selection (using Ctrl/Shift keys).",Shared/SymbolSelectionDialog.md,True,查询模块总览与导航,True,1.0,"['Shared/SymbolSelectionDialog.md', 'Shared/CAPL/General/DynamicSearchMessages.md', 'CANoeCANalyzer/General/SymbolSelectionTextCompletion.md', 'Shared/SymbolExplorer.md', 'Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md']"
14,simple_task_zh,我想查询Vector Support Assistant会收集哪些日志和配置文件。,Shared/SupportAssistantFileDescriptions.md,True,其他,True,1.0,"['Shared/SupportAssistantFileDescriptions.md', 'CANoeCANalyzer/CANoeCANalyzerTools.md', 'CANoeCANalyzer/Security/VectorSecurityManager/VectorSecurityManager.md', 'CANoeCANalyzer/VTPPlatformManager/VN8800Series_GeneralDeprecated.md', 'CANoeCANalyzer/Security/VectorSecurityManager/VSMConcept.md']"
14,complex_task_zh,当软件运行出现异常需要联系支持时，技术人员可能会要求提供诊断信息。我想了解Support Assistant工具涉及的各类文件描述，比如vector.ini、can.ini、WriteLog.txt以及生成的DMP压缩包里到底包含哪些关于安装、通道设置或程序运行的元数据信息。,Shared/SupportAssistantFileDescriptions.md,True,其他,True,1.0,"['Shared/SupportAssistantFileDescriptions.md', 'CANoeCANalyzer/CANoeCANalyzerTools.md', 'COMInterface/Objects/COMObjectDiagDescription.md', 'COMInterface/Objects/COMObjectAdditionalDescription.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerFS/Functions/CAPLfunctionIso11783FSILActivateDiagnosticsSupport.md']"
14,simple_task_en,I want to query which logs and configuration files Vector Support Assistant collects.,Shared/SupportAssistantFileDescriptions.md,True,其他,True,1.0,"['Shared/SupportAssistantFileDescriptions.md', 'CANoeCANalyzer/CANoeCANalyzerTools.md', 'CANoeCANalyzer/Security/VectorSecurityManager/VectorSecurityManager.md', 'CANoeCANalyzer/ISO11783/VirtualTerminalWindow/VTRequests.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILOPGetVTInfo.md']"
14,complex_task_en,"When software runs abnormally and support needs to be contacted, technicians might request diagnostic information. I want to understand the descriptions of various files involved in the Support Assistant tool, such as vector.ini, can.ini, WriteLog.txt, and what metadata about installation, channel settings, or program execution is contained in the generated DMP archives.",Shared/SupportAssistantFileDescriptions.md,True,其他,True,1.0,"['Shared/SupportAssistantFileDescriptions.md', 'CANoeCANalyzer/Diagnostics/DiagISOTPconfig/DiagDescr/DiagnosticsMDXHints.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerFS/Functions/CAPLfunctionIso11783FSILActivateDiagnosticsSupport.md', 'CANoeCANalyzer/CANoeCANalyzerTools.md', 'CANoeCANalyzer/ISO11783/VirtualTerminalWindow/VTRequests.md']"
15,simple_task_zh,我想查询一些专业术语如'Callback'或'SUT'在CANoe环境下的具体定义。,Shared/Glossary.md,True,查询核心概念与技术细节,False,,"['CANoeCANalyzer/CANoeCANalyzerProductFamily.md', 'CANoeCANalyzer/CANoeCANalyzer.md', 'CANoeCANalyzer/CommunicationConcept/CCComparison.md', 'CANoeCANalyzer/Test/TestConcept.md', 'CANoeCANalyzer/CANoeCANalyzerConcept.md']"
15,complex_task_zh,在阅读技术文档时，我遇到了一些缩写和概念，比如ERT（Extended Real Time）、DUT（Device Under Test）以及CAPL中的事件处理器定义。我需要一份完整的词汇表，通过字母索引找到这些术语在Vector产品线中的通用解释，以便准确理解文档内容。,Shared/Glossary.md,True,查询核心概念与技术细节,True,2.0,"['CANoeCANalyzer/Interfaces/ExtendedRealTime/CAPLinERT.md', 'Shared/Glossary.md', 'CANoeCANalyzer/VTPPlatformManager/VTP.md', 'CANoeCANalyzer/VTSystem/VTSystemExtendedRealTime.md', 'CANoeCANalyzer/Interfaces/ExtendedRealTime/ExtendedRealTime.md']"
15,simple_task_en,I want to query the specific definitions of professional terms like 'Callback' or 'SUT' in the CANoe environment.,Shared/Glossary.md,True,查询核心概念与技术细节,True,2.0,"['CANoeCANalyzer/CANoeCANalyzerProductFamily.md', 'Shared/Glossary.md', 'CANoeCANalyzer/CommunicationConcept/CCComparison.md', 'CAPLFunctions/CANoeIL/CAPLfunctionsCANoeILOverview.md', 'CANoeCANalyzer/CANoeCANalyzer.md']"
15,complex_task_en,"While reading technical documentation, I encountered some abbreviations and concepts, such as ERT (Extended Real Time), DUT (Device Under Test), and the definition of event handlers in CAPL. I need a complete glossary to find the general explanations of these terms in the Vector product line via an alphabetical index, so I can accurately understand the manual's content.",Shared/Glossary.md,True,查询核心概念与技术细节,True,2.0,"['CANoeCANalyzer/Interfaces/ExtendedRealTime/CAPLinERT.md', 'Shared/Glossary.md', 'CANoeCANalyzer/VTSystem/VTSystemExtendedRealTime.md', 'CANoeCANalyzer/Interfaces/ExtendedRealTime/ExtendedRealTime.md', 'CANoeCANalyzer/VTPPlatformManager/VTP.md']"
16,simple_task_zh,我想了解如何在CANoe中使用Python进行脚本编写，以及它支持哪些Python版本。,Shared/PythonAPI.md,True,查询核心概念与技术细节,True,1.0,"['Shared/PythonAPI.md', 'SampConf/Programming/CANoe/Python/PythonCN.md', 'CANoeCANalyzer/CANoeCANalyzerProductFamily.md', 'CANoeCANalyzer/CANoeCANalyzer.md', 'CANoeCANalyzer/General/Programming.md']"
16,complex_task_zh,我打算用Python编写应用模型，需要查阅CANoe内置API的使用方法。我想了解如何使用特定的修饰器（decorator）来处理按键事件、如何管理仿真定时器，以及分布式对象（Distributed Objects）在Python中的数据类型映射关系，比如结构体（Struct）和枚举（Enum）是如何对应的。,Shared/PythonAPI.md,True,查询核心概念与技术细节,True,1.0,"['Shared/PythonAPI.md', 'CANoeCANalyzer/General/Programming.md', 'CANoeCANalyzer/Windows/ApplicationLayerStimulation/ApplicationPanel.md', 'CANoeCANalyzer/CANoeCANalyzerProductFamily.md', 'CANoeCANalyzer/Windows/CommunicationSetup/ComSetupApplicationModels.md']"
16,simple_task_en,I want to know how to use Python for scripting in CANoe and which Python versions are supported.,Shared/PythonAPI.md,True,查询核心概念与技术细节,True,1.0,"['Shared/PythonAPI.md', 'CANoeCANalyzer/CANoeCANalyzerProductFamily.md', 'SampConf/Programming/CANoe/Python/PythonCN.md', 'CANoeCANalyzer/General/Programming.md', 'CANoeCANalyzer/CANoeCANalyzer.md']"
16,complex_task_en,"I plan to write application models using Python and need to check how to use CANoe's built-in API. I want to understand how to use specific decorators to handle key events, how to manage simulation timers, and the data type mapping of Distributed Objects in Python, such as how Structs and Enums are represented.",Shared/PythonAPI.md,True,查询核心概念与技术细节,True,1.0,"['Shared/PythonAPI.md', 'CANoeCANalyzer/General/Programming.md', 'CANoeCANalyzer/Windows/ApplicationLayerStimulation/ApplicationPanel.md', 'CANoeCANalyzer/CANoeCANalyzerProductFamily.md', 'CANoeCANalyzer/CANoeCANalyzer.md']"
17,simple_task_zh,我想查找在使用帮助文档搜索功能时的规则和常用技巧。,Shared/HowToUseOnlineHelp.md,True,其他,True,1.0,"['Shared/HowToUseOnlineHelp.md', 'CANoeCANalyzer/Windows/Write/WriteWindowSearch.md', 'Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md', 'CANoeCANalyzer/Debugger/DebuggerFind.md', 'Shared/Menus/Edit/EditSearchReplace.md']"
17,complex_task_zh,在查阅在线帮助时，我发现有些搜索词找不到结果。我想了解搜索功能的具体规则，比如是否区分大小写、如何使用AND/OR等逻辑操作符进行多词搜索，以及通配符（如*）的用法，同时也想知道如何解决搜索内容不全的故障（如清理缓存）。,Shared/HowToUseOnlineHelp.md,True,其他,True,1.0,"['Shared/HowToUseOnlineHelp.md', 'CANoeCANalyzer/Windows/Write/WriteWindowSearch.md', 'Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md', 'CANoeCANalyzer/Windows/Trace/TraceWindowSearch.md', 'Shared/Menus/Edit/EditSearchReplace.md']"
17,simple_task_en,I want to find the rules and common tips for using the search function in the help documentation.,Shared/HowToUseOnlineHelp.md,True,其他,True,1.0,"['Shared/HowToUseOnlineHelp.md', 'Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md', 'CANoeCANalyzer/Windows/Write/WriteWindowSearch.md', 'CANoeCANalyzer/Debugger/DebuggerSearch.md', 'CANoeCANalyzer/Debugger/DebuggerFind.md']"
17,complex_task_en,"When checking the online help, I found that some search terms yield no results. I want to understand the specific rules of the search function, such as whether it is case-sensitive, how to use logical operators like AND/OR for multi-word searches, and the usage of wildcards (like *), while also learning how to troubleshoot missing content (e.g., clearing the cache).",Shared/HowToUseOnlineHelp.md,True,其他,True,1.0,"['Shared/HowToUseOnlineHelp.md', 'CANoeCANalyzer/Windows/Write/WriteWindowSearch.md', 'CANoeCANalyzer/Windows/Trace/TraceWindowSearch.md', 'CANoeCANalyzer/Debugger/DebuggerSearch.md', 'Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md']"
18,simple_task_zh,我想查询如何查看和管理全局搜索的结果列表。,Shared/FindResultsWindow.md,True,其他,True,1.0,"['Shared/FindResultsWindow.md', 'Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md', 'CANoeCANalyzer/Windows/Write/WriteWindowSearch.md', 'CANoeCANalyzer/ISO11783/VirtualTerminalWindow/PageObjectPool.md', 'CANoeCANalyzer/Windows/Trace/TraceWindowSearch.md']"
18,complex_task_zh,我在工程中全局搜索了一个关键字，现在想知道查找到的内容都在哪里列出来的。我想了解'搜索结果'窗口的功能，包括如何通过双击结果快速定位到代码行、窗口里各列（描述、文件、路径）的含义，以及如何清空或将所有结果复制到剪贴板。,Shared/FindResultsWindow.md,True,其他,True,1.0,"['Shared/FindResultsWindow.md', 'CANoeCANalyzer/Windows/Write/WriteWindowSearch.md', 'CANoeCANalyzer/Debugger/DebuggerFind.md', 'CANoeCANalyzer/Debugger/DebuggerSearch.md', 'CANoeCANalyzer/Windows/Trace/TraceWindowSearch.md']"
18,simple_task_en,I want to query how to view and manage the global search results list.,Shared/FindResultsWindow.md,True,其他,True,3.0,"['Externals/DiagConsole/ID_POPUP_SEARCH_SERVICES_DIAG.md', 'CANoeCANalyzer/Windows/Write/WriteWindowSearch.md', 'Shared/FindResultsWindow.md', 'CANoeCANalyzer/ISO11783/VirtualTerminalWindow/PageObjectPool.md', 'CANoeCANalyzer/Debugger/DebuggerSearch.md']"
18,complex_task_en,"I performed a global search for a keyword in the project and now I want to know where the found items are listed. I want to understand the functions of the 'Find Results' window, including how to quickly locate the code line by double-clicking a result, the meaning of each column (Description, File, Path), and how to clear or copy all results to the clipboard.",Shared/FindResultsWindow.md,True,其他,True,1.0,"['Shared/FindResultsWindow.md', 'CANoeCANalyzer/Debugger/DebuggerFind.md', 'CANoeCANalyzer/Debugger/DebuggerSearch.md', 'CANoeCANalyzer/MOST/MOSTHowTos/MOSTHowToFindInterestedMessagesInTraceWindow.md', 'Shared/Menus/Edit/EditSearchReplace.md']"
19,simple_task_zh,我想查询如何使用CAPL Browser中的导航器（Navigator）和文本编辑器。,Shared/DocumentView.md,True,查询模块总览与导航,True,3.0,"['CAPLBrowser/CAPLBrowser.md', 'CANoeCANalyzer/FunctionBlocks/ProgramNode/help_caplboxan_2.md', 'Shared/DocumentView.md', 'Shared/CAPLBrowserKeyboardOperation.md', 'CAPLBrowser/CAPLBrowserWindows.md']"
19,complex_task_zh,我在编写CAPL脚本时，希望能更方便地定位到不同的事件处理器或变量定义。我想了解编辑器界面中导航器树状结构的分类逻辑，以及如何利用它的右键菜单快速插入新函数或测试用例。同时，我也想知道如何通过'导入环境'命令更新数据库和变量信息。,Shared/DocumentView.md,True,查询模块总览与导航,True,1.0,"['Shared/DocumentView.md', 'CAPLBrowser/CAPLBrowser.md', 'CANoeCANalyzer/FunctionBlocks/ProgramNode/help_caplboxan_2.md', 'CAPLBrowser/CAPLBrowserWindows.md', 'Shared/FunctionExplorer.md']"
19,simple_task_en,I want to query how to use the Navigator and Text Editor in the CAPL Browser.,Shared/DocumentView.md,True,查询模块总览与导航,True,3.0,"['CAPLBrowser/CAPLBrowser.md', 'CANoeCANalyzer/FunctionBlocks/ProgramNode/help_caplboxan_2.md', 'Shared/DocumentView.md', 'CAPLBrowser/CAPLBrowserWindows.md', 'CANoeCANalyzer/Ribbon/File/Options/ExternalPrograms/ExternalProgramsToolsCAPLEditor.md']"
19,complex_task_en,"While writing CAPL scripts, I want to more easily locate different event handlers or variable definitions. I want to understand the classification logic of the Navigator's tree structure in the editor interface, and how to use its right-click menu to quickly insert new functions or test cases. Also, I'd like to know how to update database and variable information using the 'Import Environment' command.",Shared/DocumentView.md,True,查询模块总览与导航,True,1.0,"['Shared/DocumentView.md', 'CAPLBrowser/CAPLBrowser.md', 'CANoeCANalyzer/Ribbon/File/Options/ExternalPrograms/ExternalProgramsToolsCAPLEditor.md', 'CANoeCANalyzer/FunctionBlocks/ProgramNode/help_caplboxan_2.md', 'CAPLBrowser/CAPLBrowserWindows.md']"
20,simple_task_zh,我想了解如何使用数据库过滤器（Database Filter）来隐藏不必要的节点。,Shared/DatabaseFilter.md,True,查询核心概念与技术细节,True,1.0,"['Shared/DatabaseFilter.md', 'CANoeCANalyzer/FunctionBlocks/Filter/J1587NodeFilterSettings.md', 'CANoeCANalyzer/J1939/blocks/j1939filter/j1939filterNode/j1939FilterNodeParameter.md', 'CANoeCANalyzer/FunctionBlocks/Filter/J1587NodeFilterInsert.md', 'CANoeCANalyzer/FunctionBlocks/Filter/IDD_NODESELECTION.md']"
